,headline,source,date
304,"valencia took swift action on coronavirus, then took a lot of heat",The New York Times,2020-04-14T22:12:25+0000
305,how can landlords get relief if their tenants can’t pay?,The New York Times,2020-04-18T13:00:06+0000
306,is california a nation-state?,The New York Times,2020-04-14T12:49:20+0000
307,"michael angel bastiaans, beloved indonesian teacher, dies at 31",The New York Times,2020-04-15T06:40:03+0000
308,dialysis patients face close-up risk from coronavirus,The New York Times,2020-04-11T12:32:33+0000
309,"the meat business, a big contributor to climate change, faces major tests",The New York Times,2020-04-17T16:48:12+0000
310,"disney world furloughing 43,000 workers",The New York Times,2020-04-12T19:57:07+0000
311,c.d.c. releases early demographic snapshot of worst coronavirus cases,The New York Times,2020-04-09T01:03:15+0000
312,trump’s ‘opening our country council’ runs into its own opening problems,The New York Times,2020-04-16T00:02:28+0000
313,sugarcoating and brutal honesty: how leaders are handling coronavirus crisis,The New York Times,2020-04-17T17:48:24+0000
314,‘god created the virus. but now he has lost control.’,The New York Times,2020-04-17T09:26:36+0000
315,roasted chicken makes everything better,The New York Times,2020-04-17T14:57:16+0000
316,pga tour announces mid-june return in texas,The New York Times,2020-04-16T13:26:59+0000
317,marking notre-dame fire in a locked-down paris,The New York Times,2020-04-15T18:04:12+0000
318,there’s no place like home (theater),The New York Times,2020-04-16T14:00:08+0000
319,‘i didn’t want to shut my doors’: businesses find ways to survive,The New York Times,2020-04-17T13:00:08+0000
320,"when pet owners fall ill with coronavirus, what happens next?",The New York Times,2020-04-19T15:40:13+0000
321,‘there will be losses’: how a captain’s plea exposed a rift in the military,The New York Times,2020-04-12T22:03:10+0000
322,‘i didn’t want to shut my doors’: businesses find ways to survive,The New York Times,2020-04-17T13:00:08+0000
323,white house and democrats near deal on aid for small businesses,The New York Times,2020-04-19T19:27:59+0000
324,a queens caterer delivers,The New York Times,2020-04-13T23:53:45+0000
325,when a gaming fantasy is eerily close to reality,The New York Times,2020-04-08T09:00:30+0000
326,big business pledged gentler capitalism. it’s not happening in a pandemic.,The New York Times,2020-04-13T09:00:23+0000
327,"european car sales fall the most in decades, signaling slump",The New York Times,2020-04-17T19:42:23+0000
328,"relying on science and politics, merkel offers a cautious virus re-entry plan",The New York Times,2020-04-15T22:35:31+0000
329,de blasio pleads with trump for funding to alleviate virus damage,The New York Times,2020-04-19T13:07:16+0000
330,"relying on science and politics, merkel offers a cautious virus re-entry plan",The New York Times,2020-04-15T22:35:31+0000
331,amazon to suspend operations in france over coronavirus dispute,The New York Times,2020-04-15T18:16:05+0000
332,when a gaming fantasy is eerily close to reality,The New York Times,2020-04-08T09:00:30+0000
333,"what the w.h.o. does, and how u.s. funding cuts could affect it",The New York Times,2020-04-15T14:56:48+0000
334,virtual dating is the new normal. will it work?,The New York Times,2020-04-18T09:00:14+0000
335,big banks get ready for rough days ahead,The New York Times,2020-04-15T22:29:18+0000
336,"after virus delays, census must scramble to avoid undercount",The New York Times,2020-04-18T14:00:45+0000
337,"after months of denial, russia admits the virus is taking hold",The New York Times,2020-04-10T17:54:11+0000
338,a frittata you can have for lunch or dinner,The New York Times,2020-04-15T16:15:11+0000
339,everyone wants an antibody test. everyone on this private island can get one.,The New York Times,2020-04-14T21:45:54+0000
340,man charged in scheme to sell 125 million nonexistent masks,The New York Times,2020-04-12T01:38:17+0000
341,"to beat the virus, colombia tries separating men and women",The New York Times,2020-04-15T23:16:48+0000
342,michael che of ‘s.n.l.’ wants to pay rent for 160 n.y.c. families,The New York Times,2020-04-16T15:47:49+0000
343,at the center of a storm: the search for a proven coronavirus treatment,The New York Times,2020-04-09T15:03:02+0000
344,at least 14 n.y. nursing homes have had more than 25 virus deaths,The New York Times,2020-04-17T21:45:50+0000
345,why am i having weird dreams lately?,The New York Times,2020-04-13T09:00:11+0000
346,gretchen whitmer isn’t backing down,The New York Times,2020-04-18T09:00:22+0000
347,"china’s economy shrinks, ending a nearly half-century of growth",The New York Times,2020-04-17T02:01:27+0000
348,‘it’s a time bomb’: 23 die as virus hits packed homeless shelters,The New York Times,2020-04-13T19:15:58+0000
349,white house offers reopening guidelines as u.s. deaths surge,The New York Times,2020-04-16T09:04:24+0000
350,"testing is biggest obstacle to reopening states, experts say",The New York Times,2020-04-15T09:00:46+0000
351,hospital chaplains try to keep the faith during the coronavirus pandemic,The New York Times,2020-04-11T09:00:21+0000
352,15 documentaries that get inside an artist’s head,The New York Times,2020-04-16T18:01:23+0000
353,"animals are rewilding our cities. on youtube, at least.",The New York Times,2020-04-15T09:00:03+0000
354,texas republicans have spectacularly failed the coronavirus test,The New York Times,2020-04-16T23:00:06+0000
355,bad wi-fi: the new injury card,The New York Times,2020-04-17T19:59:25+0000
356,"stanley chera, developer and friend of trump, dies at 77",The New York Times,2020-04-17T16:29:40+0000
357,"tarlach macniallais, who fought for gay and disability rights, dies at 57",The New York Times,2020-04-17T20:28:46+0000
358,"john horton conway, a ‘magical genius’ in math, dies at 82",The New York Times,2020-04-15T21:09:58+0000
359,trump falsely claims ‘ultimate authority’ to override states’ virus measures,The New York Times,2020-04-14T11:55:26+0000
360,"john horton conway, a ‘magical genius’ in math, dies at 82",The New York Times,2020-04-15T21:09:58+0000
361,"charlotte figi, who helped popularize cbd for medical use, dies at 13",The New York Times,2020-04-10T03:03:56+0000
362,"why new orleans pushed ahead with mardi gras, even as it planned for coronavirus",The New York Times,2020-04-13T18:48:13+0000
363,"joseph migliucci, fixture at storied bronx restaurant, dies at 81",The New York Times,2020-04-14T20:36:34+0000
364,"yes, even introverts can be lonely right now",The New York Times,2020-04-17T01:35:29+0000
365,"richard passman, space-age engineer who kept his secrets, dies at 94",The New York Times,2020-04-16T15:16:50+0000
366,art recreation is the only good instagram challenge,The New York Times,2020-04-16T13:00:12+0000
367,"tiny love stories: ‘alone in my room, crying, eating cake’",The New York Times,2020-04-14T19:00:10+0000
368,foreign doctors could help fight coronavirus. but u.s. blocks many.,The New York Times,2020-04-13T09:00:22+0000
369,"new york streets are nearly empty, but speeding tickets have doubled",The New York Times,2020-04-16T09:00:16+0000
370,ultra-orthodox enclave in israel opens to outsiders to fight a virus,The New York Times,2020-04-15T18:09:23+0000
371,trump’s brain: a guided tour,The New York Times,2020-04-16T09:00:13+0000
372,"with broad, random tests for antibodies, germany seeks path out of lockdown",The New York Times,2020-04-18T16:02:00+0000
373,"​in south korea vote, ​virus delivers landslide win to governing party",The New York Times,2020-04-15T23:25:48+0000
374,"for the foreseeable future, u.k. parliament may meet in cyberspace",The New York Times,2020-04-15T16:52:21+0000
375,comic creators unite to benefit stores,The New York Times,2020-04-14T13:30:07+0000
376,companies behaving badly,The New York Times,2020-04-17T17:00:41+0000
377,the story our cellphones tell about the coronavirus,The New York Times,2020-04-17T18:00:06+0000
378,most libraries are closed. some librarians still have to go in.,The New York Times,2020-04-14T19:13:55+0000
379,"nearly 2,000 dead as coronavirus ravages nursing homes in n.y. region",The New York Times,2020-04-11T09:00:22+0000
380,the big deal to cut oil production may not be big enough,The New York Times,2020-04-13T20:34:34+0000
381,is britain undercounting the human and economic toll of coronavirus?,The New York Times,2020-04-14T20:58:04+0000
382,now arriving at la guardia airport: one passenger,The New York Times,2020-04-15T16:43:28+0000
383,"nearly 2,000 dead as coronavirus ravages nursing homes in n.y. region",The New York Times,2020-04-11T09:00:22+0000
384,single or a single parent? here’s how to prepare for the coronavirus,The New York Times,2020-04-15T15:17:41+0000
385,the ‘red dawn’ emails: 8 key exchanges on the faltering response to the coronavirus,The New York Times,2020-04-11T23:13:34+0000
386,"why california’s community health clinics are vital, but hurting",The New York Times,2020-04-13T13:01:21+0000
387,coronavirus in n.y.c.: latest updates,The New York Times,2020-04-17T09:29:53+0000
388,what it’s like to run a rural state during a pandemic,The New York Times,2020-04-10T09:00:17+0000
389,a return for baseball would require a new debate,The New York Times,2020-04-18T13:00:06+0000
390,a return for baseball would require a new debate,The New York Times,2020-04-18T13:00:06+0000
391,"nursing home residents, families and workers: how is the coronavirus crisis affecting you?",The New York Times,2020-04-11T22:39:43+0000
392,"knocked off track by coronavirus, census announces delay in 2020 count",The New York Times,2020-04-13T21:59:59+0000
393,"florida inmate released amid pandemic killed someone the next day, officials say",The New York Times,2020-04-15T23:27:30+0000
394,an on-the-nose easter bunny,The New York Times,2020-04-06T23:39:47+0000
395,"for mark meadows, transition from trump confidant to chief of staff is a hard one",The New York Times,2020-04-16T19:18:14+0000
396,von miller is second active n.f.l. player to reveal he has coronavirus,The New York Times,2020-04-16T15:15:30+0000
397,china raises coronavirus death toll by 50% in wuhan,The New York Times,2020-04-17T12:49:43+0000
398,virus is costing n.y.c. billions,The New York Times,2020-04-15T11:07:18+0000
399,the virus changed the way we internet,The New York Times,2020-04-07T09:00:02+0000
400,cuomo extends coronavirus shutdown order to may 15,The New York Times,2020-04-16T11:08:34+0000
401,football without fans is nothing. until it’s everything.,The New York Times,2020-04-17T20:00:08+0000
402,why a drop in domestic violence reports might not be a good sign,The New York Times,2020-04-17T09:00:13+0000
403,even google and facebook may face an ad slump,The New York Times,2020-04-14T17:02:53+0000
404,how a bakery survives the pandemic apocalypse,The New York Times,2020-04-19T23:00:06+0000
405,you can’t visit the museum. but your robot can.,The New York Times,2020-04-15T10:12:47+0000
406,"lee konitz, jazz saxophonist who blazed his own trail, dies at 92",The New York Times,2020-04-16T14:02:08+0000
407,‘you have to disobey’: protesters gather to defy stay-at-home orders,The New York Times,2020-04-16T09:00:16+0000
408,trump has begun his corona campaign. we don’t have to play along.,The New York Times,2020-04-19T04:07:54+0000
409,economists aren’t the ones pushing to reopen the economy,The New York Times,2020-04-14T17:59:22+0000
410,house democrats back changing rules to allow remote voting during pandemic,The New York Times,2020-04-16T23:18:19+0000
411,trump stops u.s. funding of w.h.o.; u.k. coronavirus deaths may be higher than official toll,The New York Times,2020-04-14T04:05:25+0000
412,coronavirus in n.y.c.: latest updates,The New York Times,2020-04-16T09:20:25+0000
413,drone footage shows digging of mass graves in new york city,Reuters,2020-04-10T17:44:03+0000
414,anxious? yes. but not about my son’s wedding.,The New York Times,2020-04-18T09:00:10+0000
415,"shut by virus, met opera announces starry ‘at home’ concert",The New York Times,2020-04-13T20:00:06+0000
416,neighbors not practicing social distancing? here’s what to do,The New York Times,2020-04-17T17:50:45+0000
417,what day is it? you’re not the only one asking,The New York Times,2020-04-14T11:00:05+0000
418,doctors press f.d.a. to let more gay men donate blood,The New York Times,2020-04-16T21:06:15+0000
419,what california is doing to prepare for elections during the pandemic,The New York Times,2020-04-10T12:59:24+0000
420,what california is doing to prepare for elections during the pandemic,The New York Times,2020-04-10T12:59:24+0000
421,reese witherspoon’s fashion line offered free dresses to teachers. they didn’t mean every teacher.,The New York Times,2020-04-15T09:00:29+0000
